2023/05/17 9:00:00,1.244835
2023/05/17 10:00:00,1.244535
2023/05/17 11:00:00,1.244225
2023/05/17 12:00:00,1.243575
2023/05/17 13:00:00,1.24345
2023/05/17 14:00:00,1.243465
2023/05/17 15:00:00,1.242715
2023/05/17 16:00:00,1.2415
2023/05/17 17:00:00,1.24358
